Id,Date,Time,Experiment,Source,activation,active,batch_size,bins,dsName,num_filters,num_layers,num_units,projectName,seq,timeSteps,acc,seconds
 25c960d6-afd4-11ea-bcce-84a93e7ffccd , 16/06/2020 ,16:20:29, 25c960d7-afd4-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 76797552-afd4-11ea-bcce-84a93e7ffccd , 16/06/2020 ,16:22:44, 76797553-afd4-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 a263a23c-afd4-11ea-bcce-84a93e7ffccd , 16/06/2020 ,16:23:58, a263a23d-afd4-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 d1cb016e-afd4-11ea-bcce-84a93e7ffccd , 16/06/2020 ,16:25:17, d1cb016f-afd4-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 0dd7e73e-b111-11ea-bcce-84a93e7ffccd , 18/06/2020 ,06:08:59, 0dd7e73f-b111-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 3e32437a-b111-11ea-bcce-84a93e7ffccd , 18/06/2020 ,06:10:20, 3e32437b-b111-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 b34c86e8-b111-11ea-bcce-84a93e7ffccd , 18/06/2020 ,06:13:36, b34c86e9-b111-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 fe4e58ec-b111-11ea-bcce-84a93e7ffccd , 18/06/2020 ,06:15:42, fe4e58ed-b111-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 360c32f4-b112-11ea-bcce-84a93e7ffccd , 18/06/2020 ,06:17:16, 360c32f5-b112-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 82bcc708-b112-11ea-bcce-84a93e7ffccd , 18/06/2020 ,06:19:24, 82bcc709-b112-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 5c6bceb8-b113-11ea-bcce-84a93e7ffccd , 18/06/2020 ,06:25:30, 5c6bceb9-b113-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 16cc36da-b114-11ea-bcce-84a93e7ffccd , 18/06/2020 ,06:30:42, 16cc36db-b114-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 686fdb7a-b116-11ea-bcce-84a93e7ffccd , 18/06/2020 ,06:47:18, 686fdb7b-b116-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 7741ee80-b117-11ea-bcce-84a93e7ffccd , 18/06/2020 ,06:54:53, 7741ee81-b117-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 40b6a77e-b118-11ea-bcce-84a93e7ffccd , 18/06/2020 ,07:00:31, 40b6a77f-b118-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 70dcd022-b118-11ea-bcce-84a93e7ffccd , 18/06/2020 ,07:01:51, 70dcd023-b118-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 79a8ede4-b118-11ea-bcce-84a93e7ffccd , 18/06/2020 ,07:02:06, 79a8ede5-b118-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 b6fd1260-b118-11ea-bcce-84a93e7ffccd , 18/06/2020 ,07:03:49, b6fd1261-b118-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 de1a7090-b118-11ea-bcce-84a93e7ffccd , 18/06/2020 ,07:04:55, de1a7091-b118-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 829e4830-b119-11ea-bcce-84a93e7ffccd , 18/06/2020 ,07:09:31, 829e4831-b119-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 ae8dd226-b119-11ea-bcce-84a93e7ffccd , 18/06/2020 ,07:10:44, ae8dd227-b119-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 44f2b506-b11a-11ea-bcce-84a93e7ffccd , 18/06/2020 ,07:14:57, 44f2b507-b11a-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 be1aa6fa-b11a-11ea-bcce-84a93e7ffccd , 18/06/2020 ,07:18:20, be1aa6fb-b11a-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 f68c441c-b11a-11ea-bcce-84a93e7ffccd , 18/06/2020 ,07:19:55, f68c441d-b11a-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 86af063c-b11c-11ea-bcce-84a93e7ffccd , 18/06/2020 ,07:31:06, 86af063d-b11c-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 aebd3eb4-b11c-11ea-bcce-84a93e7ffccd , 18/06/2020 ,07:32:13, aebd3eb5-b11c-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 1988dba4-b11d-11ea-bcce-84a93e7ffccd , 18/06/2020 ,07:35:12, 1988dba5-b11d-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 bda41cda-b11d-11ea-bcce-84a93e7ffccd , 18/06/2020 ,07:39:48, bda41cdb-b11d-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 1a4c7d92-b11e-11ea-bcce-84a93e7ffccd , 18/06/2020 ,07:42:23, 1a4c7d93-b11e-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 bee28ec8-b11e-11ea-bcce-84a93e7ffccd , 18/06/2020 ,07:46:59, bee28ec9-b11e-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 ce6e609c-b11e-11ea-bcce-84a93e7ffccd , 18/06/2020 ,07:47:25, ce6e609d-b11e-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 1a9d7d7c-b11f-11ea-bcce-84a93e7ffccd , 18/06/2020 ,07:49:33, 1a9d7d7d-b11f-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 4be7c72a-b11f-11ea-bcce-84a93e7ffccd , 18/06/2020 ,07:50:56, 4be7c72b-b11f-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/ConvLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,---,---,10,60,---,---
 501672c4-b11f-11ea-bcce-84a93e7ffccd , 18/06/2020 ,07:51:03, 501672c5-b11f-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/Lstm_univar.py ",---,---,500,---,Row99_f=40,---,1,50,---,---,60,---,---
 71816fd6-b11f-11ea-bcce-84a93e7ffccd , 18/06/2020 ,07:51:59, 71816fd7-b11f-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/ConvLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,---,---,10,60,1.0,12.31414532661438
 7d476bea-b11f-11ea-bcce-84a93e7ffccd , 18/06/2020 ,07:52:19, 7d476beb-b11f-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/ConvLstm_univar.py ",---,---,4910,---,Row99_f=40,116,---,---,---,10,400,---,---
 86c27650-b120-11ea-bcce-84a93e7ffccd , 18/06/2020 ,07:59:44, 86c27651-b120-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/ConvLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,---,---,10,60,1.0,7.741335391998291
 8b888f44-b120-11ea-bcce-84a93e7ffccd , 18/06/2020 ,07:59:52, 8b888f45-b120-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/ConvLstm_univar.py ",---,---,3974,---,Row99_f=40,54,---,---,---,20,120,---,---
 f497a3b2-b120-11ea-bcce-84a93e7ffccd , 18/06/2020 ,08:02:48, f497a3b3-b120-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 1628608e-b121-11ea-bcce-84a93e7ffccd , 18/06/2020 ,08:03:45, 1628608f-b121-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,1.0,7.993971347808838
 1b20978c-b121-11ea-bcce-84a93e7ffccd , 18/06/2020 ,08:03:53, 1b20978d-b121-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,2968,---,Row99_f=40,24,---,44,---,20,120,1.0,10.735515832901001
 21c013c4-b121-11ea-bcce-84a93e7ffccd , 18/06/2020 ,08:04:04, 21c013c5-b121-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,2436,---,Row99_f=40,100,---,29,---,10,120,0.999799370765686,17.751123666763306
 2c874bf6-b121-11ea-bcce-84a93e7ffccd , 18/06/2020 ,08:04:22, 2c874bf7-b121-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,3331,---,Row99_f=40,125,---,83,---,20,180,0.8585578799247742,35.86734485626221
 42288cfe-b121-11ea-bcce-84a93e7ffccd , 18/06/2020 ,08:04:59, 42288cff-b121-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,2796,---,Row99_f=40,91,---,38,---,20,120,---,---
 78635e78-b123-11ea-bcce-84a93e7ffccd , 18/06/2020 ,08:20:48, 78635e79-b123-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 e1018414-b123-11ea-bcce-84a93e7ffccd , 18/06/2020 ,08:23:44, e1018415-b123-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 2bd70e78-b124-11ea-bcce-84a93e7ffccd , 18/06/2020 ,08:25:50, 2bd70e79-b124-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 4e0ec7ce-b124-11ea-bcce-84a93e7ffccd , 18/06/2020 ,08:26:47, 4e0ec7cf-b124-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 539a5460-b124-11ea-bcce-84a93e7ffccd , 18/06/2020 ,08:26:56, 539a5461-b124-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 ecee2b6e-b129-11ea-bcce-84a93e7ffccd , 18/06/2020 ,09:07:01, ecee2b6f-b129-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,1.0,2511.326878786087
 c6db06b2-b12f-11ea-bcce-84a93e7ffccd , 18/06/2020 ,09:48:54, c6db06b3-b12f-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,4150,---,Row99_f=40,57,---,21,---,20,240,---,---
 ddac02d2-b130-11ea-bcce-84a93e7ffccd , 18/06/2020 ,09:56:42, ddac02d3-b130-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,1.0,32.08067297935486
 f5eeb83a-b130-11ea-bcce-84a93e7ffccd , 18/06/2020 ,09:57:23, f5eeb83b-b130-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,3924,---,Row99_f=40,70,---,59,---,20,60,---,---
 c2d34e42-b159-11ea-bcce-84a93e7ffccd , 18/06/2020 ,14:49:26, c2d34e43-b159-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 853dc7ac-b38d-11ea-bcce-84a93e7ffccd , 21/06/2020 ,10:04:59, 853dc7ad-b38d-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py ",---,---,---,10,Row99_f=40,---,---,---,---,---,---,---,---
 73ee6ed0-b391-11ea-bcce-84a93e7ffccd , 21/06/2020 ,10:33:08, 73ee6ed1-b391-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py ",---,---,---,10,Row99_f=40,---,---,---,---,---,---,---,---
 2f85b9d0-b399-11ea-bcce-84a93e7ffccd , 21/06/2020 ,11:28:29, 2f85b9d1-b399-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py ",---,---,---,10,Row99_f=40,---,---,---,---,---,---,---,---
 7ea68314-b399-11ea-bcce-84a93e7ffccd , 21/06/2020 ,11:30:42, 7ea68315-b399-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py ",---,---,---,10,Row99_f=40,---,---,---,---,---,---,---,---
 ed07eaae-b39a-11ea-bcce-84a93e7ffccd , 21/06/2020 ,11:40:57, ed07eaaf-b39a-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py ",---,---,---,10,Row99_f=40,---,---,---,---,---,---,---,---
 1273ffae-b3b3-11ea-bcce-84a93e7ffccd , 21/06/2020 ,14:33:47, 1273ffaf-b3b3-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,---,---
 b9d92f86-b3bc-11ea-bcce-84a93e7ffccd , 21/06/2020 ,15:42:54, b9d92f87-b3bc-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,1.0,8.073938369750977
 bedf2896-b3bc-11ea-bcce-84a93e7ffccd , 21/06/2020 ,15:43:02, bedf2897-b3bc-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,907,---,Row99_f=40,37,---,31,---,10,240,1.0,14.116314172744751
 c78367f0-b3bc-11ea-bcce-84a93e7ffccd , 21/06/2020 ,15:43:17, c78367f1-b3bc-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,778,---,Row99_f=40,111,---,79,---,20,120,1.0,27.735108375549316
 d847a09c-b3bc-11ea-bcce-84a93e7ffccd , 21/06/2020 ,15:43:45, d847a09d-b3bc-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,3665,---,Row99_f=40,115,---,79,---,10,240,0.8760784268379211,38.526628732681274
 ef828cb8-b3bc-11ea-bcce-84a93e7ffccd , 21/06/2020 ,15:44:24, ef828cb9-b3bc-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,2047,---,Row99_f=40,18,---,46,---,20,60,1.0,8.93184232711792
 f50c4836-b3bc-11ea-bcce-84a93e7ffccd , 21/06/2020 ,15:44:33, f50c4837-b3bc-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,4305,---,Row99_f=40,55,---,64,---,10,180,0.8416492342948914,18.224788904190063
 00291078-b3bd-11ea-bcce-84a93e7ffccd , 21/06/2020 ,15:44:52, 00291079-b3bd-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,4614,---,Row99_f=40,66,---,69,---,10,180,1.0,20.691933155059814
 0cbefe7e-b3bd-11ea-bcce-84a93e7ffccd , 21/06/2020 ,15:45:13, 0cbefe7f-b3bd-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,4508,---,Row99_f=40,75,---,66,---,20,120,1.0,20.659303426742554
 194c1abe-b3bd-11ea-bcce-84a93e7ffccd , 21/06/2020 ,15:45:34, 194c1abf-b3bd-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,2848,---,Row99_f=40,118,---,70,---,20,60,1.0,17.091851234436035
 23b49b16-b3bd-11ea-bcce-84a93e7ffccd , 21/06/2020 ,15:45:51, 23b49b17-b3bd-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,4334,---,Row99_f=40,51,---,80,---,20,180,1.0,20.998271942138672
 3077ca9e-b3bd-11ea-bcce-84a93e7ffccd , 21/06/2020 ,15:46:13, 3077ca9f-b3bd-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,2642,---,Row99_f=40,95,---,99,---,20,240,0.8777185678482056,39.04518127441406
 48ad7b5e-b3bd-11ea-bcce-84a93e7ffccd , 21/06/2020 ,15:46:53, 48ad7b5f-b3bd-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,2863,---,Row99_f=40,118,---,70,---,20,120,0.8143687844276428,26.77593684196472
 5912ab2c-b3bd-11ea-bcce-84a93e7ffccd , 21/06/2020 ,15:47:21, 5912ab2d-b3bd-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,694,---,Row99_f=40,16,---,54,---,10,60,1.0,7.95623254776001
 5e2ce8c0-b3bd-11ea-bcce-84a93e7ffccd , 21/06/2020 ,15:47:29, 5e2ce8c1-b3bd-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,3470,---,Row99_f=40,50,---,74,---,20,180,1.0,20.080998420715332
 6a8ae496-b3bd-11ea-bcce-84a93e7ffccd , 21/06/2020 ,15:47:50, 6a8ae497-b3bd-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,722,---,Row99_f=40,16,---,44,---,10,60,1.0,7.399026155471802
 6f53418a-b3bd-11ea-bcce-84a93e7ffccd , 21/06/2020 ,15:47:58, 6f53418b-b3bd-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,1.0,8.053616285324097
 23d45ad6-b3be-11ea-bcce-84a93e7ffccd , 21/06/2020 ,15:53:01, 23d45ad7-b3be-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,929,---,Row99_f=40,79,---,55,---,10,60,1.0,11.665247440338135
 e92732a0-b3c2-11ea-bcce-84a93e7ffccd , 21/06/2020 ,16:27:10, e92732a1-b3c2-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,1.0,7.990257263183594
 ee1ee852-b3c2-11ea-bcce-84a93e7ffccd , 21/06/2020 ,16:27:18, ee1ee853-b3c2-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,3064,---,Row99_f=40,60,---,33,---,20,240,0.9875309467315674,20.50528073310852
 fa8fc4c6-b3c2-11ea-bcce-84a93e7ffccd , 21/06/2020 ,16:27:39, fa8fc4c7-b3c2-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,3938,---,Row99_f=40,96,---,47,---,20,240,0.1243818923830986,30.134501457214355
